:PAPER_ID(ARTICLE_ID),:PLACE_ID(VENUE_ID),:TYPE
307d0214-a443-4dcc-af0d-efbfbf79353c, Communications of The ACM,ARTICLE_VENUE
307f078d-968f-487e-a011-4fecad1b789d, international conference on software engineering,ARTICLE_VENUE
3081bc4d-cd4a-4638-aa4c-f43d6c923812, advances in computing and communications,ARTICLE_VENUE
30830ae0-3265-41d0-98fa-a71f7c529960, advances in computing and communications,ARTICLE_VENUE
3083504e-35f1-4009-83d0-a43fe8e5c5a7, advances in computing and communications,ARTICLE_VENUE
3084187d-8905-45f4-9722-62c09742292f, advances in computing and communications,ARTICLE_VENUE
309ba2d8-57f8-4bbe-b906-a33062234d5e, advances in computing and communications,ARTICLE_VENUE
309f4e74-e1e7-433b-b9fc-a77661fd59dc, Communications of The ACM,ARTICLE_VENUE
30b6e1ce-87ae-4923-ac89-b8bb049e325c, international conference on software engineering,ARTICLE_VENUE
30cdf052-19e4-4d78-bce9-cb492820fe6a, Communications of The ACM,ARTICLE_VENUE
30cf3b5c-166d-4221-95ea-e16b4f1c1826, Communications of The ACM,ARTICLE_VENUE
30dbe14b-620f-4826-9cb7-15767a924941, advances in computing and communications,ARTICLE_VENUE
30de7cc1-691a-47d0-82d6-b18c5e37e3c1, Communications of The ACM,ARTICLE_VENUE
30df38a5-877e-423c-9340-9d890a1d2913, Communications of The ACM,ARTICLE_VENUE
30e0600b-9e9d-4d8a-ab35-05715cb232d7, international conference on software engineering,ARTICLE_VENUE
30f08d2a-c52e-4c9a-a131-25745bf2752b, Lecture Notes in Computer Science,ARTICLE_VENUE
30fe4fc0-3850-4e2a-97b6-65f135de2c07, advances in computing and communications,ARTICLE_VENUE
3102567e-27d8-4ede-a179-f16c04c41295, Communications of The ACM,ARTICLE_VENUE
3111fbda-cba2-4fdd-9a69-131a65e64f8e, Communications of The ACM,ARTICLE_VENUE
31144532-4c3f-4b04-a940-081d42c121b0, Communications of The ACM,ARTICLE_VENUE
3116e4f6-0ee7-4637-827a-892a656ca25a, Communications of The ACM,ARTICLE_VENUE
31211962-e997-4054-8266-2ff3b4eac517, Communications of The ACM,ARTICLE_VENUE
31253343-e7f4-4697-915d-659ffcb84b77, Lecture Notes in Computer Science,ARTICLE_VENUE
31331861-8afd-4644-a414-cdb7450f8eff, advances in computing and communications,ARTICLE_VENUE
313c4aad-4dff-4007-a46d-566baa1764a0, Communications of The ACM,ARTICLE_VENUE
3142b9e5-29de-4702-86c1-9b3d0ad14dca, advances in computing and communications,ARTICLE_VENUE
314d7d9f-70c3-4070-93da-f526bf5b1517, Communications of The ACM,ARTICLE_VENUE
315348b3-2750-4281-8729-abc0b172611c, Communications of The ACM,ARTICLE_VENUE
31559bd7-6c8d-4b54-92bb-42fe78870372, Communications of The ACM,ARTICLE_VENUE
315f1e04-128b-454a-bd2c-ee2a9782f060, advances in computing and communications,ARTICLE_VENUE
315f973c-57ed-4f4a-9b0a-6ccc1a6a91c3, Lecture Notes in Computer Science,ARTICLE_VENUE
316bb469-92c4-42f9-872b-9c3db37b08d0, advances in computing and communications,ARTICLE_VENUE
316e8b60-0106-437f-aa21-9ab488b0f82d, Communications of The ACM,ARTICLE_VENUE
31726c41-1d64-4feb-82a8-58ef01dc08da, Communications of The ACM,ARTICLE_VENUE
3176fbda-d9d7-4dbc-b23d-2bf6bd616be2, international conference on software engineering,ARTICLE_VENUE
31927a67-5ace-4dcb-bf9f-ed23b54b5201, Communications of The ACM,ARTICLE_VENUE
3194ac45-708e-4236-a2b3-18a34ad27c18, advances in computing and communications,ARTICLE_VENUE
31963445-3a3b-4f6f-8f96-4c1bdfa1b57f, Communications of The ACM,ARTICLE_VENUE
319f9a69-517a-4dcb-a7b3-26e16adfdf37, advances in computing and communications,ARTICLE_VENUE
31a6b1a1-47e5-4383-b45b-8a9616e5102e, Communications of The ACM,ARTICLE_VENUE
31aa5f67-defa-4152-8e52-e6bb17b26e17, Communications of The ACM,ARTICLE_VENUE
31b33487-3683-4ca4-b79a-dbc73617ffdf, international conference on software engineering,ARTICLE_VENUE
31b355ad-dd72-447c-b6b7-da10f6f1b2bd, Communications of The ACM,ARTICLE_VENUE
31c10f32-8fc2-4f6e-8923-57f19317536c, Communications of The ACM,ARTICLE_VENUE
31d4a5ec-b6a9-45be-b6cd-b11ed8d19bb6, international conference on software engineering,ARTICLE_VENUE
31d5e4c3-a8df-4b17-9bd0-5f19c9a123b5, Communications of The ACM,ARTICLE_VENUE
31d67bd4-d2c7-4032-9657-6dd858074386, Communications of The ACM,ARTICLE_VENUE
31d903f1-dc24-49ca-a678-d8bb2d2ee14f, advances in computing and communications,ARTICLE_VENUE
31df77de-974d-4093-b97a-d475d64ab820, Communications of The ACM,ARTICLE_VENUE
31e13d92-7c83-47e0-b3e3-a6cab197c4fa, Communications of The ACM,ARTICLE_VENUE
31e47d02-0b41-4e4c-94a5-59a9d8bbd9bf, Communications of The ACM,ARTICLE_VENUE
31e4eccc-24f8-4b0a-803a-ede2d817e048, Communications of The ACM,ARTICLE_VENUE
31e76cae-aba3-4c9f-82b9-db388892cc4c, advances in computing and communications,ARTICLE_VENUE
31eaecc5-29e1-4fde-b283-5b0ebc55624f, advances in computing and communications,ARTICLE_VENUE
31eb2262-9ec3-452d-a481-81c7ab0204e4, Communications of The ACM,ARTICLE_VENUE
31ef14a9-e8bb-4b0b-9020-bd77e4091415, Communications of The ACM,ARTICLE_VENUE
31f46e99-8993-40ec-a59a-a7b640fc2b34, Communications of The ACM,ARTICLE_VENUE
31f52d5e-6452-43cc-a8c0-8884c7f8f4bc, Communications of The ACM,ARTICLE_VENUE
3200812c-be51-4a7c-97df-3b1ce036a80d, Communications of The ACM,ARTICLE_VENUE
32017b71-f6a3-4f3c-b38a-d183a85161ad, Communications of The ACM,ARTICLE_VENUE
3203eae1-5231-4e16-b5b6-e96ddcd4d0c5, Communications of The ACM,ARTICLE_VENUE
320453b3-2c4d-4138-9381-9f172020f016, international conference on software engineering,ARTICLE_VENUE
321d6cde-06a8-411b-9e17-155f06be623f, advances in computing and communications,ARTICLE_VENUE
321e7357-715e-4ce6-864b-6761a8ad9cf7, Communications of The ACM,ARTICLE_VENUE
32260829-0a87-480f-93bf-a052a9968cc1, international conference on software engineering,ARTICLE_VENUE
3227857a-fc69-4edb-a77b-4bcdf090387d, international conference on software engineering,ARTICLE_VENUE
322f71c1-6edd-4518-ad00-9970925f45a5, Communications of The ACM,ARTICLE_VENUE
3236d40b-06b8-4b27-8870-05b91048118b, Communications of The ACM,ARTICLE_VENUE
32408fab-b599-4d0f-aacd-ee7f78ed0cd8, international conference on software engineering,ARTICLE_VENUE
3252bdda-bbcc-4323-8c97-8b8202ea3207, international conference on software engineering,ARTICLE_VENUE
325a8aac-b4f2-4ba7-9396-94dd9091a72e, advances in computing and communications,ARTICLE_VENUE
325e81d0-f90a-4867-98e7-0c95fb1294fc, Communications of The ACM,ARTICLE_VENUE
32602bd4-1721-4420-b57d-88e15920459e, Lecture Notes in Computer Science,ARTICLE_VENUE
32627aba-9734-465c-95f2-262bdf9d756d, international conference on software engineering,ARTICLE_VENUE
32648eab-1a14-45f9-aa73-c48ec2d26ebe, advances in computing and communications,ARTICLE_VENUE
3266b6fd-c79c-4234-a2e4-3f3db87032ce, Communications of The ACM,ARTICLE_VENUE
326b6f3b-a876-46e1-8c30-e4becfc9bf66, Communications of The ACM,ARTICLE_VENUE
326ec070-53d4-4f2d-89ce-bf2d6d9aa32e, Communications of The ACM,ARTICLE_VENUE
3274ba17-3fef-41c1-a589-94ca78e4833d, Communications of The ACM,ARTICLE_VENUE
327ca661-ad22-4a9b-9151-34069ca8acee, Communications of The ACM,ARTICLE_VENUE
327d0164-afbd-45d6-90db-945f0033b8ea, Communications of The ACM,ARTICLE_VENUE
3282955b-6c20-494e-9161-a925481499e8, Communications of The ACM,ARTICLE_VENUE
328437a5-93d9-4e05-a2f3-428fde3f94fe, Communications of The ACM,ARTICLE_VENUE
3296df3f-99c1-4acd-9812-b607ff3c8b4b, international conference on software engineering,ARTICLE_VENUE
32a0b1a4-129f-4799-9f73-aa485239de9a, international conference on software engineering,ARTICLE_VENUE
32a65141-3e7c-4edf-93d9-e519d6463640, advances in computing and communications,ARTICLE_VENUE
32aa6cd2-778f-47c0-8677-69b4e53b7dac, Communications of The ACM,ARTICLE_VENUE
32b25b59-d059-4237-9b8a-14258709bdbb, Communications of The ACM,ARTICLE_VENUE
32b6fe16-2b64-449d-9047-d09c22c2c7b4, Communications of The ACM,ARTICLE_VENUE
32bffae6-b846-472b-bb9e-4a7fbc2ec253, advances in computing and communications,ARTICLE_VENUE
32c95476-5fb1-4e0a-865e-1b9dfc0befe8, international conference on software engineering,ARTICLE_VENUE
32d450fb-cd46-4adb-a5c7-7627cd77f1e5, Communications of The ACM,ARTICLE_VENUE
32d8ba32-175f-4103-aa8c-a795a6a76d20, advances in computing and communications,ARTICLE_VENUE
32e7c8d8-2ef3-417c-9bca-021e214fdd4f, Communications of The ACM,ARTICLE_VENUE
32f1509d-9019-4418-a211-6eb62ed8547f, Communications of The ACM,ARTICLE_VENUE
32f3b761-0e1e-4bc0-be98-8b9e688b1a6a, Communications of The ACM,ARTICLE_VENUE
32f7794f-e3bf-4e72-b077-d425a0f5ca8f, advances in computing and communications,ARTICLE_VENUE
330988e1-1ca0-49e7-bef3-7fd21212baf4, Communications of The ACM,ARTICLE_VENUE
33101278-c5a4-45d7-8cc8-9817b3d0ab7b, advances in computing and communications,ARTICLE_VENUE
33129c2d-baf6-4714-996a-5a48c50be6e9, Communications of The ACM,ARTICLE_VENUE
3320ec6c-618c-430b-b01b-b5f41a592c2c, Lecture Notes in Computer Science,ARTICLE_VENUE
3325a0c5-b553-420d-9e0d-5408015b1098, Communications of The ACM,ARTICLE_VENUE
332d8d63-29a1-4d77-bceb-5c6a66058f9b, advances in computing and communications,ARTICLE_VENUE
332e118c-db69-4845-9224-514baf781808, international conference on software engineering,ARTICLE_VENUE
3330af49-373c-4206-841b-27e5039ac5ae, Communications of The ACM,ARTICLE_VENUE
333863a1-518b-4d1c-8823-94232cb14dc5, advances in computing and communications,ARTICLE_VENUE
333bb341-5637-47d3-8032-9eb98e2c72b4, international conference on software engineering,ARTICLE_VENUE
3344e964-8dab-48d2-af3a-ceb6d944d534, advances in computing and communications,ARTICLE_VENUE
334853cc-5056-4ac3-be98-e40cbb5891a1, international conference on software engineering,ARTICLE_VENUE
334f40ed-10cf-4693-b028-3ee7efd874c8, advances in computing and communications,ARTICLE_VENUE
335029a7-2cfd-418f-a9de-306a2d913672, Communications of The ACM,ARTICLE_VENUE
33529fd1-ef45-4818-94fe-e776c1d63cd9, Communications of The ACM,ARTICLE_VENUE
335ad508-d581-4963-91c5-1dec07994240, Communications of The ACM,ARTICLE_VENUE
3363985c-daf7-49c6-9960-7e6c28c5c8b7, Communications of The ACM,ARTICLE_VENUE
3365aeee-7e5a-45da-b792-eb9e5f08f789, advances in computing and communications,ARTICLE_VENUE
3367900c-129f-45b7-ae70-76ffa3429bea, Communications of The ACM,ARTICLE_VENUE
3368030b-19eb-4c4b-aa4b-8a1dfe308fc9, Communications of The ACM,ARTICLE_VENUE
336966cb-b4bc-4cec-b709-9e26561ee561, advances in computing and communications,ARTICLE_VENUE
336d3744-cd39-4b35-b6f6-3045fa75a840, Communications of The ACM,ARTICLE_VENUE
33701895-ac84-48a4-8661-209c52e2c1d9, advances in computing and communications,ARTICLE_VENUE
33795366-149f-4927-a41e-9425bd951e74, Communications of The ACM,ARTICLE_VENUE
337da48c-ec4d-43ae-968c-5ec2861481d8, Communications of The ACM,ARTICLE_VENUE
3381ec23-d2da-4edf-8bc9-679e6d79f93e, Communications of The ACM,ARTICLE_VENUE
33854886-56fb-454e-acc1-5750033b7069, Communications of The ACM,ARTICLE_VENUE
3386ad9f-0ca6-4575-a301-2c7d20693db8, advances in computing and communications,ARTICLE_VENUE
33908a8d-824d-429e-8f6c-c2edd2e15955, Communications of The ACM,ARTICLE_VENUE
339108a3-0f98-443d-9f15-37b120c9b6eb, Communications of The ACM,ARTICLE_VENUE
33918580-b0ea-4065-992b-d40d833a4eaa, international conference on software engineering,ARTICLE_VENUE
339e2329-d3f3-4d48-a316-309e596f93d3, advances in computing and communications,ARTICLE_VENUE
339f0920-ed8b-433f-9a93-f9cb3b6b2af2, advances in computing and communications,ARTICLE_VENUE
33a43afc-340e-453a-8eaa-c6be2b8e3c3b, Communications of The ACM,ARTICLE_VENUE
33a873c7-4e8d-43cb-a90d-6e4fb5efee0a, advances in computing and communications,ARTICLE_VENUE
33a945b9-6f45-421b-be17-db3aa2903171, Communications of The ACM,ARTICLE_VENUE
33ab21ff-2d30-4bc4-bfb7-c77c65d42a90, international conference on software engineering,ARTICLE_VENUE
33b26414-f3c9-4e7c-86e8-f011df9a2c87, international conference on software engineering,ARTICLE_VENUE
33d50a7d-5be1-4400-a63e-c2e7d71fcffe, Communications of The ACM,ARTICLE_VENUE
33d995af-7346-406c-98bb-7888c9224b63, advances in computing and communications,ARTICLE_VENUE
33da8fbb-1fdf-49e5-bb77-df2071b15fdc, Communications of The ACM,ARTICLE_VENUE
33e516aa-0bc6-4200-a6e3-034a3fb244a1, international conference on software engineering,ARTICLE_VENUE
33f07b6b-aaaa-49f2-91a1-3ce208779753, Communications of The ACM,ARTICLE_VENUE
33f4a032-3ff2-4eee-ab60-773bdd62be06, Communications of The ACM,ARTICLE_VENUE
33f58530-1ca8-4112-9dab-6829c65263a6, Communications of The ACM,ARTICLE_VENUE
33fb68ca-0a9c-4b7e-872d-96aea6f39fe4, Communications of The ACM,ARTICLE_VENUE
33fbca73-e7ae-40f0-85dd-60b5ce8b451c, international conference on software engineering,ARTICLE_VENUE
340b98fe-f1f0-481b-8fba-cc74dcb5bed0, Communications of The ACM,ARTICLE_VENUE
3414b3e9-b984-4eec-8bd1-5d641b54ed8a, Communications of The ACM,ARTICLE_VENUE
341b33af-0bad-4897-abeb-039ce8597ee0, advances in computing and communications,ARTICLE_VENUE
343804f1-dcd5-4523-b719-2ac16c87bc80, advances in computing and communications,ARTICLE_VENUE
343f829f-4da5-4d20-9291-4dd2e2502f69, Communications of The ACM,ARTICLE_VENUE
3442566f-18ff-40fb-8c1c-4e5c51a945c6, Lecture Notes in Computer Science,ARTICLE_VENUE
3447b276-587d-4cda-95d4-22ad9e0e22ed, advances in computing and communications,ARTICLE_VENUE
3455eb7a-8968-4360-aa83-68ba0f690dba, Communications of The ACM,ARTICLE_VENUE
3458089e-9808-4db8-ad34-537f10bb97a2, Communications of The ACM,ARTICLE_VENUE
3458f56a-103d-473b-81a5-cd329a5cf56f, Communications of The ACM,ARTICLE_VENUE
345b7508-05fc-4a1c-a64b-1cc9613a8d4a, international conference on software engineering,ARTICLE_VENUE
3466abf0-1b0a-4f95-ab86-8bbeaadc6bab, Communications of The ACM,ARTICLE_VENUE
3468c142-bf14-4199-89bf-1d13b5416e26, Communications of The ACM,ARTICLE_VENUE
346c130d-7c7d-4a28-a467-b244c021273a, Communications of The ACM,ARTICLE_VENUE
346dc70e-c06e-48d7-9240-0c009c769748, international conference on software engineering,ARTICLE_VENUE
346f1421-9b3a-4405-9c19-4f0ba6fe8f8f, advances in computing and communications,ARTICLE_VENUE
34740195-2c95-4130-a021-6675a22d0428, Communications of The ACM,ARTICLE_VENUE
347ae074-8e50-4464-bfba-470128369e55, Communications of The ACM,ARTICLE_VENUE
3489739e-8582-4d75-8bda-0547c455137f, advances in computing and communications,ARTICLE_VENUE
349f87f4-a249-4d35-a860-e70ef9f95398, Communications of The ACM,ARTICLE_VENUE
34bc783a-c7ca-4650-bb5a-a0593a5213b9, Communications of The ACM,ARTICLE_VENUE
34c31116-51c1-4a71-8764-9d90632ee92e, international conference on software engineering,ARTICLE_VENUE
34e24c24-09fb-4327-a633-f0a2dc830d05, Communications of The ACM,ARTICLE_VENUE
34f0b79f-0a49-480b-928b-4d206e666b4f, advances in computing and communications,ARTICLE_VENUE
34f5c3ed-36fa-44c5-a6e8-ca6577eff201, Communications of The ACM,ARTICLE_VENUE
34f608a7-99e6-4b60-8449-f752900a2f17, advances in computing and communications,ARTICLE_VENUE
34f6b79b-7005-4af4-9389-2f30a8f72841, Communications of The ACM,ARTICLE_VENUE
34fe77d7-57cd-4e16-a75b-c095927cf7b4, Communications of The ACM,ARTICLE_VENUE
35230b5a-c5b7-4cd9-8f20-59f4689c155f, Communications of The ACM,ARTICLE_VENUE
3538af06-85b3-4c43-bab2-e3b12ea58227, Communications of The ACM,ARTICLE_VENUE
353ced5d-b084-4fcf-9058-d69eb058dbca, advances in computing and communications,ARTICLE_VENUE
3540324b-5905-48b1-a2d3-3fb2a23f2e99, Communications of The ACM,ARTICLE_VENUE
3545233c-5e5c-41df-bd1e-185b3fd447e2, Communications of The ACM,ARTICLE_VENUE
354fbff0-5995-41b1-9021-98fe668b511d, Communications of The ACM,ARTICLE_VENUE
354fc987-2c08-469b-8422-8150c32046fb, international conference on software engineering,ARTICLE_VENUE
355595bb-0ebf-4929-b639-8dfce0126669, international conference on software engineering,ARTICLE_VENUE
355d0a5f-4c8c-4963-9297-2442ced91abf, Communications of The ACM,ARTICLE_VENUE
355f62ca-278e-4ecc-9349-b78075114c20, Communications of The ACM,ARTICLE_VENUE
356a3f67-7fb1-4148-afb1-194d1fe84efc, Communications of The ACM,ARTICLE_VENUE
3570d667-5fec-4057-a184-aecd58afeef6, international conference on software engineering,ARTICLE_VENUE
35723f5e-91a7-425e-ae25-28d76d34c987, advances in computing and communications,ARTICLE_VENUE
3588b419-891d-4a60-9eb6-2153b39c3cc0, advances in computing and communications,ARTICLE_VENUE
358b841c-5a66-4774-8557-ee360264a78b, Communications of The ACM,ARTICLE_VENUE
359bac87-dfc6-4d17-ae09-388ed7a891f2, Communications of The ACM,ARTICLE_VENUE
35a122e0-890a-4488-9b8a-ee327a4287f1, advances in computing and communications,ARTICLE_VENUE
35a87aa0-1f1c-4e4f-9e77-8876bc61eb8d, Communications of The ACM,ARTICLE_VENUE
35aa1ea1-529b-488e-ae6e-20aff49a1f94, Communications of The ACM,ARTICLE_VENUE
35b35124-c6d0-42a0-849a-50ddbd2e527e, international conference on software engineering,ARTICLE_VENUE
35b671b4-5e95-4a09-bae3-f0d94e648119, Communications of The ACM,ARTICLE_VENUE
35b7ba3c-22d5-4151-be5e-137dde90ebc5, advances in computing and communications,ARTICLE_VENUE
35b9cd87-9fde-479e-a7c3-f02be02c11cb, Communications of The ACM,ARTICLE_VENUE
35bb8c1e-aa54-4cc7-a53e-caf181d1487a, international conference on software engineering,ARTICLE_VENUE
35be5b79-a8b8-4de6-bbf1-1bdeb9a940ec, international conference on software engineering,ARTICLE_VENUE
35db08aa-da18-443d-a17f-bbfdefd6097a, Communications of The ACM,ARTICLE_VENUE
35f36fe7-8f26-43d0-a595-e56166968b1f, Communications of The ACM,ARTICLE_VENUE
35f7f61d-d3c4-4869-bba9-47236627d3f5, Communications of The ACM,ARTICLE_VENUE
35fc662d-e47d-4b09-912e-cc67a1a13e89, international conference on software engineering,ARTICLE_VENUE
36003f9d-65a5-4198-a388-8d51d2015f88, advances in computing and communications,ARTICLE_VENUE
360579c4-6f88-4a73-ae63-04a2dfad3ecd, Communications of The ACM,ARTICLE_VENUE
36065359-f5e4-4bec-81d9-e72e7683bef4, advances in computing and communications,ARTICLE_VENUE
3608bb10-6c6b-4a8c-93a6-68edcb638ed0, Communications of The ACM,ARTICLE_VENUE
360ae3c4-620f-47ee-b48e-013fe6045aa0, international conference on software engineering,ARTICLE_VENUE
36114b3c-d442-4b1f-b612-4f93d744b610, advances in computing and communications,ARTICLE_VENUE
3618fa5d-5fac-477f-9dc2-8dc963ade682, international conference on software engineering,ARTICLE_VENUE
361c3ba0-4be3-45fe-9c33-773af3156f78, Communications of The ACM,ARTICLE_VENUE
361d259c-966c-4a06-b1e7-235306825928, international conference on software engineering,ARTICLE_VENUE
3629aaaf-a014-40ad-8024-a50c71a9832f, Communications of The ACM,ARTICLE_VENUE
363296ec-ac33-4c44-8a21-0a9b97697019, Communications of The ACM,ARTICLE_VENUE
36333a3b-f18d-461a-a35c-ca7b360d6e51, Communications of The ACM,ARTICLE_VENUE
363537e1-a9c7-4d36-a413-eb94a41c890e, Lecture Notes in Computer Science,ARTICLE_VENUE
36385a01-5ea6-4650-94b5-322ca5db1f67, Communications of The ACM,ARTICLE_VENUE
3648c33e-28a6-45ca-b755-4f21cf5ab939, Communications of The ACM,ARTICLE_VENUE
365059c7-06af-4731-abef-a47a66645e63, Communications of The ACM,ARTICLE_VENUE
3652ef53-2172-4c5c-9357-5d3c45e35567, international conference on software engineering,ARTICLE_VENUE
3653e103-1d86-40c2-a938-4ee9187211a1, international conference on software engineering,ARTICLE_VENUE
36555439-c123-4830-b20a-88168e127e4f, advances in computing and communications,ARTICLE_VENUE
365896b3-4e3b-4ac3-a78e-a3dfb2037df7, Communications of The ACM,ARTICLE_VENUE
3658e766-44ec-4445-8b52-c2381d4cbbce, Communications of The ACM,ARTICLE_VENUE
367c41dc-e834-4b10-9ac3-30545b757d4b, international conference on software engineering,ARTICLE_VENUE
367de59a-654a-4906-8ccd-a52e911c2a0e, advances in computing and communications,ARTICLE_VENUE
367f9960-f1a4-44f6-aab5-5ccfef086b8d, international conference on software engineering,ARTICLE_VENUE
368d2140-e688-4f26-9dcc-d57fdaa51b01, advances in computing and communications,ARTICLE_VENUE
36905d3f-50bd-41f7-84cf-ec5206bc158f, advances in computing and communications,ARTICLE_VENUE
3691aa21-77c2-405a-9061-48b0e932705e, international conference on software engineering,ARTICLE_VENUE
3695b0ef-9cf2-49de-973c-6d56f19be43b, advances in computing and communications,ARTICLE_VENUE
3699f3b3-1165-4b22-9907-c9da5607c4cd, Communications of The ACM,ARTICLE_VENUE
369a0995-04e8-471e-b6c0-c360df8ed852, Communications of The ACM,ARTICLE_VENUE
369f1103-ba08-416b-aceb-0325d2b59617, advances in computing and communications,ARTICLE_VENUE
36a8e183-413a-42a4-a41a-5fd2a393ea42, Communications of The ACM,ARTICLE_VENUE
36ad98d6-0cf7-430a-ac90-21515cde5b37, Communications of The ACM,ARTICLE_VENUE
36add65f-fcf5-412a-8cd4-36bc2bd861d8, Communications of The ACM,ARTICLE_VENUE
36af11b5-ecd6-4121-b82b-95e16ebf5c90, Communications of The ACM,ARTICLE_VENUE
36b6d3f6-99a8-462b-b3a1-f0b909ca66c4, advances in computing and communications,ARTICLE_VENUE
36c16418-6d12-4955-b206-b1c1ab4f789c, Communications of The ACM,ARTICLE_VENUE
36d28c2e-684a-4cad-9609-829e141d1d66, Communications of The ACM,ARTICLE_VENUE
36d85c81-cad7-4ed5-8173-da2990a4f59d, Communications of The ACM,ARTICLE_VENUE
36e900f1-61ea-4b46-8e76-a744401c6fed, Communications of The ACM,ARTICLE_VENUE
36e9cf22-1994-4445-967e-13a0e3212051, Communications of The ACM,ARTICLE_VENUE
36eca9a1-493f-4f2a-ab08-bea911bb80f4, advances in computing and communications,ARTICLE_VENUE
36f20a6d-7c04-46f9-945c-b934c43755b4, Communications of The ACM,ARTICLE_VENUE
36f286c9-0f7a-4519-82bd-5da6dcc45080, advances in computing and communications,ARTICLE_VENUE
36f3218f-fe90-4f17-9cba-a5da5816b965, advances in computing and communications,ARTICLE_VENUE
36f3d022-1547-4822-8a61-f206b6b1a0d2, Communications of The ACM,ARTICLE_VENUE
36f98ea5-cfb9-4839-af73-57a9821e640d, advances in computing and communications,ARTICLE_VENUE
3700a819-eb97-40f2-adf0-3d24e3b69755, Communications of The ACM,ARTICLE_VENUE
37014370-dfa1-4d4f-b899-d953618585b4, international conference on software engineering,ARTICLE_VENUE
370ca38c-ba64-4c42-b134-f8557ca0b728, Communications of The ACM,ARTICLE_VENUE
370dd6ee-0239-4ce1-aaa2-eaa05652ac69, advances in computing and communications,ARTICLE_VENUE
3722c774-57df-47fa-9ba1-4fd385a0175c, advances in computing and communications,ARTICLE_VENUE
3732c367-40c1-49b0-8a13-b8ee31aff716, Communications of The ACM,ARTICLE_VENUE
3736bdf0-8918-48f7-b0a0-57701e4b7d05, international conference on software engineering,ARTICLE_VENUE
373921fe-755a-4fb7-b62c-73417aba6bf3, advances in computing and communications,ARTICLE_VENUE
373b231e-ca2a-4553-ba61-28a19d8a9007, Communications of The ACM,ARTICLE_VENUE
373b62e7-7327-4a53-9b44-68394e00a717, Communications of The ACM,ARTICLE_VENUE
373d35ed-e644-4a9b-b401-e77a4e13ea10, international conference on software engineering,ARTICLE_VENUE
37408638-72e7-46c1-8b2a-aa65b3e68d1c, advances in computing and communications,ARTICLE_VENUE
3742890e-f5ee-46ff-a415-7fddd922990b, advances in computing and communications,ARTICLE_VENUE
3746bf58-6adb-43f0-ab06-e4d4081c79b4, Communications of The ACM,ARTICLE_VENUE
37486d21-bf1d-420f-b688-54483c68a39c, Communications of The ACM,ARTICLE_VENUE
3759a2a3-42da-4627-90eb-2ad86f20d0d6, advances in computing and communications,ARTICLE_VENUE
375cd07d-ab47-4bf1-be49-d0e5b546b5ef, advances in computing and communications,ARTICLE_VENUE
375e8848-77cd-420f-8ef3-70d590765c5e, international conference on software engineering,ARTICLE_VENUE
3765cdd3-5c41-44ab-9ae6-7fc2c6ae3376, advances in computing and communications,ARTICLE_VENUE
37762717-eb9a-4ca2-aaf4-a900dfd0f292, Communications of The ACM,ARTICLE_VENUE
3776dd88-c128-4172-8dff-86b1c4c29781, Communications of The ACM,ARTICLE_VENUE
37792567-005d-40ce-90bd-93ae4651560c, advances in computing and communications,ARTICLE_VENUE
378087e2-a6c8-4567-89d6-e04ce3a28524, Communications of The ACM,ARTICLE_VENUE
37869f93-8fa2-4926-9e37-9f54994bf6c2, Communications of The ACM,ARTICLE_VENUE
37881158-f190-45e4-855e-8c5368758f24, Lecture Notes in Computer Science,ARTICLE_VENUE
378b5f42-3822-4529-a74b-8d8888329684, Communications of The ACM,ARTICLE_VENUE
378e6658-7592-4a2b-8e76-f7f598f002cd, Communications of The ACM,ARTICLE_VENUE
379c9b65-c38c-4e17-a501-dc1a03f33dff, international conference on software engineering,ARTICLE_VENUE
37a09b7b-7ef7-40f6-983b-eaa13788e4bb, advances in computing and communications,ARTICLE_VENUE
37a5a0d9-b3cc-45ae-9d7e-370dcc6c904d, Communications of The ACM,ARTICLE_VENUE
37ab1021-1e61-4701-9204-5bb4d7d9ae27, Communications of The ACM,ARTICLE_VENUE
37d1b664-8cd9-4b3a-ae96-2ca6fc920e0d, Communications of The ACM,ARTICLE_VENUE
37d71de8-1dd5-4fb5-ad11-8819c29ec2c3, Communications of The ACM,ARTICLE_VENUE
37d9e354-3240-4822-8084-f41ae0e579a2, Communications of The ACM,ARTICLE_VENUE
37dc6b5e-28bd-49a4-8854-6dd7dc928082, Communications of The ACM,ARTICLE_VENUE
37e1093f-f07e-4665-b80d-44f300e6dfbc, international conference on software engineering,ARTICLE_VENUE
37e1d863-a735-4c69-9ea6-ba1160965973, Communications of The ACM,ARTICLE_VENUE
37e20e83-0c82-4992-abfa-c41734944ed3, advances in computing and communications,ARTICLE_VENUE
37ee74ae-2a18-4212-960b-ede7127880c5, Communications of The ACM,ARTICLE_VENUE
37f583b1-edd1-4738-b052-569783203c68, advances in computing and communications,ARTICLE_VENUE
37fb0317-c725-40e0-bd48-1d8793564a4e, Communications of The ACM,ARTICLE_VENUE
38018853-38b1-4e29-b942-d5d7083b8ffa, Communications of The ACM,ARTICLE_VENUE
3803e769-9dd1-4675-ae5a-0e66374cbebd, advances in computing and communications,ARTICLE_VENUE
3805476d-cd66-41c4-92c3-3c8228bcb2ec, Communications of The ACM,ARTICLE_VENUE
380a352b-204a-4828-b27f-3c2c5af806d6, Communications of The ACM,ARTICLE_VENUE
