id:ID(AUTHOR_ID),:LABEL
Paul Castro,AUTHOR
Changhoon Yim,AUTHOR
Michal Kit,AUTHOR
Alexis A. Donnelly,AUTHOR
Nicolas Petit,AUTHOR
Kazumune Hashimoto,AUTHOR
Bin Ye,AUTHOR
Pietro Rossi,AUTHOR
Yunjung Yi,AUTHOR
Shin-ya Sato,AUTHOR
Hakan Koroglu,AUTHOR
Olaf Matyja,AUTHOR
Tiago Silva,AUTHOR
Greg Hill,AUTHOR
Jasni Mohamed Zain,AUTHOR
Alessandro Rizzi,AUTHOR
Jan-Olof Eklundh,AUTHOR
Jeff Bogda,AUTHOR
Asad M. Ali,AUTHOR
Cristina G. Fernandes,AUTHOR
Carla L. Pacheco,AUTHOR
Nada Naji,AUTHOR
B. B. Chaudhuri,AUTHOR
Anders Tychsen,AUTHOR
Ronald W. Rousseau,AUTHOR
Gerhard Rigoll,AUTHOR
Antoine Markarian,AUTHOR
Caroline Y. Westort,AUTHOR
Simon Arberet,AUTHOR
Andrea Toso,AUTHOR
Feitian Zhang,AUTHOR
Zetian Fu,AUTHOR
Mary W. Hall,AUTHOR
Yannis Kalfoglou,AUTHOR
Ian J. Hayes,AUTHOR
Wiro J. Niessen,AUTHOR
Leonid Kompanets,AUTHOR
Maxine D. Brown,AUTHOR
Siu Cheung Hui,AUTHOR
Stephen R. Schroeder,AUTHOR
Martin O. Hofmann,AUTHOR
Oliver Lemon,AUTHOR
Benjamin Aziz,AUTHOR
Stuart A. Taylor,AUTHOR
Marie-Laure Betbeder,AUTHOR
Mainak Chowdhury,AUTHOR
Stefan Kowalewski,AUTHOR
Kyung Ho Jang,AUTHOR
Tibério S. Caetano,AUTHOR
David Wohlhart,AUTHOR
Rosa Candida Pinto,AUTHOR
Utz Roedig,AUTHOR
Miikka Miettinen,AUTHOR
Ming C. Lin,AUTHOR
Roberto Horowitz,AUTHOR
Sajal K. Das,AUTHOR
Dimitris Skyrianoglou,AUTHOR
Eka Novita Sari,AUTHOR
Gerard Nguengang,AUTHOR
Arnaud Quirin,AUTHOR
Volker Sorge,AUTHOR
Christopher B. Jones,AUTHOR
Rodrigo Sousa de Miranda,AUTHOR
Yaakov HaCohen-Kerner,AUTHOR
Ah Chung Tsoi,AUTHOR
Fernando Berzal,AUTHOR
Ajay Bhatia,AUTHOR
Filippo Vella,AUTHOR
Ann E. Rundell,AUTHOR
Ben C. Moszkowski,AUTHOR
Thomas Gringel,AUTHOR
Jong-Eun Park,AUTHOR
Holger Graf,AUTHOR
Alex Jessey Asiimwe,AUTHOR
Yannick Le Moullec,AUTHOR
Dominik Schmitz,AUTHOR
Francesca Marzo,AUTHOR
Joshua Garcia,AUTHOR
Manuel Ortega,AUTHOR
Richard F. Rashid,AUTHOR
Roderick Murray-Smith,AUTHOR
Kyung-Sang Sung,AUTHOR
Frederick Ducatelle,AUTHOR
Matthew A. Franchek,AUTHOR
Sorinel Adrian Oprisan,AUTHOR
René Schneider,AUTHOR
Jeni Paay,AUTHOR
Cristyn Magnus,AUTHOR
Stephen E. Reichenbach,AUTHOR
Ola Ågren,AUTHOR
Kanzo Okada,AUTHOR
Liang Huang,AUTHOR
Yasuharu Katsuno,AUTHOR
Carlos Alberto Nunes Cosenza,AUTHOR
Prasad Tadepalli,AUTHOR
Hans P. Zima,AUTHOR
Geoff Coulson,AUTHOR
Marco Tampucci,AUTHOR
Nando Laumanns,AUTHOR
Tsuyoshi Hashimoto,AUTHOR
Yong Surk Lee,AUTHOR
Francisco Toledo,AUTHOR
Dominic Widdows,AUTHOR
C. Greg Plaxton,AUTHOR
QingYuan Huang,AUTHOR
Junseok Lee,AUTHOR
Wotao Yin,AUTHOR
Philip Robinson,AUTHOR
Ruben Huele,AUTHOR
Zeng-Guang Hou,AUTHOR
Sanjiv Singh,AUTHOR
Jean-Lou De Carufel,AUTHOR
Billawdeep Deb,AUTHOR
Oliver Diessel,AUTHOR
David W. Kun,AUTHOR
Caroline R. M. Boggis,AUTHOR
George W. Struble,AUTHOR
Primo Zingaretti,AUTHOR
David Cristinacce,AUTHOR
Satoshi Tanaka,AUTHOR
Joachim Åström,AUTHOR
Frank Klawonn,AUTHOR
Dong Xu,AUTHOR
Cristina Hava Muntean,AUTHOR
Mario Döller,AUTHOR
Hugo I. Piza,AUTHOR
Gerd Hirzinger,AUTHOR
Sooyoung Kim,AUTHOR
Liangfeng Lao,AUTHOR
Jun Sawada,AUTHOR
Beom-Soo Han,AUTHOR
Xiaoyi Jiang,AUTHOR
Scott M. Nettles,AUTHOR
Apol·lònia Martínez-Nadal,AUTHOR
Weiyi Liu,AUTHOR
Yungang Zhang,AUTHOR
Kwang Ho Chun,AUTHOR
Pierre-Etienne Moreau,AUTHOR
O. Pages,AUTHOR
Martina Fischetti,AUTHOR
Oliver Höß,AUTHOR
Günther R. Raidl,AUTHOR
James Montgomery,AUTHOR
Rozaida Ghazali,AUTHOR
Gregorio Toscano Pulido,AUTHOR
João Baptista T. Yabu-uti,AUTHOR
D. Marc Kilgour,AUTHOR
Boris Lavva,AUTHOR
Satish Chand,AUTHOR
Niko Myller,AUTHOR
R. A. Furber,AUTHOR
Otto Carlos Muniz Bandeira Duarte,AUTHOR
Koji Ozawa,AUTHOR
S.D. O'Young,AUTHOR
Timothy I. Salsbury,AUTHOR
Ruili Wang,AUTHOR
Sungsoo Kim,AUTHOR
Jae-Woo Chang,AUTHOR
Zhikang Zhang,AUTHOR
D. Limon,AUTHOR
Jörg M. Haake,AUTHOR
Rajkishore Prasad,AUTHOR
Jim Luo,AUTHOR
Wontaek Seo,AUTHOR
Roberto Garofalo,AUTHOR
Zeeshan Hameed Mir,AUTHOR
Myungwhan Choi,AUTHOR
Lmg Loe Feijs,AUTHOR
Sheng-hui Liao,AUTHOR
Miguel L. Bote-Lorenzo,AUTHOR
Sung Eun Park,AUTHOR
Kivanc Dincer,AUTHOR
Joseph S. Dumas,AUTHOR
Sarah Smith Heckman,AUTHOR
Oliver Kohlbacher,AUTHOR
János A. Csirik,AUTHOR
Hideki Murasato,AUTHOR
Ghislain Simo,AUTHOR
Gerald Klump,AUTHOR
Paul-Alexandru Chirita,AUTHOR
Cheng Cheng,AUTHOR
Oliver Wäldrich,AUTHOR
James H. Davenport,AUTHOR
Jaroslav Keznikl,AUTHOR
R B Carlos de la Mora,AUTHOR
Sylviane Cardey,AUTHOR
Arathi Arakala,AUTHOR
Gerard Meszaros,AUTHOR
Hamed Razavi,AUTHOR
Yukihisa Naoe,AUTHOR
Ana Paula V. Pais,AUTHOR
Jürgen Dittrich,AUTHOR
Klaus Aehlig,AUTHOR
Ruud M. Bolle,AUTHOR
Paul M. Sharkey,AUTHOR
Rafael Salto González,AUTHOR
David J. Neu,AUTHOR
Ophir Holder,AUTHOR
Dominik Drzewiecki,AUTHOR
Michael Katchabaw,AUTHOR
Suraj Kumar Dhanuka,AUTHOR
Ashwin Gumaste,AUTHOR
Fabien Delpiano,AUTHOR
Francisco P. Maturana,AUTHOR
Edwin K. P. Chong,AUTHOR
Sinh Hoa Nguyen,AUTHOR
Nattaphol Jariyakul,AUTHOR
Ruck Thawonmas,AUTHOR
Norharyati Md Ariff,AUTHOR
A. Naud,AUTHOR
Rob Gerth,AUTHOR
Yuling Liu,AUTHOR
Jeroen Donkers,AUTHOR
Arthe Henriette Pascaline,AUTHOR
Mauro Marinilli,AUTHOR
Ching-Wan Lam,AUTHOR
Gerald Sommer,AUTHOR
Takahiro Fujita,AUTHOR
Ariel Elbaz,AUTHOR
Paolo Serafini,AUTHOR
David Klappholz,AUTHOR
Jerry Yau,AUTHOR
Luca Bianco,AUTHOR
Michael Welzl,AUTHOR
P. Santos,AUTHOR
Holger Schultheiß,AUTHOR
Mehrdad Pakmehr,AUTHOR
Claus Lewerentz,AUTHOR
Qiong Zhang,AUTHOR
Do-Reyng Kim,AUTHOR
Jinwei Wang,AUTHOR
Agnieszka Wierzbowska,AUTHOR
Theo Herrmann,AUTHOR
Tetsuhiko Yoshimura,AUTHOR
Jo Kewley,AUTHOR
Ivan Vidal,AUTHOR
Camille Auspitz,AUTHOR
Marc Zeitoun,AUTHOR
Bart Jansen,AUTHOR
L. Chopin Cusachs,AUTHOR
Árpád Szlávik,AUTHOR
Susana Agudo Prado,AUTHOR
Joo Eun Cho,AUTHOR
Julia A. Schnabel,AUTHOR
Sascha Trautzsch,AUTHOR
Wen-Tsai Sung,AUTHOR
Gabriele Di Stefano,AUTHOR
Vijaykumar Krishnaswamy,AUTHOR
Prabhleen Kaur,AUTHOR
Ozgur Turetken,AUTHOR
Yurii Khomskii,AUTHOR
Anne Petersen,AUTHOR
Prasanth Ganesan,AUTHOR
Gareth White,AUTHOR
Timothy Roden,AUTHOR
Min Kong,AUTHOR
Salut Gerard,AUTHOR
Michelle S. Wangham,AUTHOR
Daniel J. Quinlan,AUTHOR
Diethard Michaelis,AUTHOR
Yorick Wilks,AUTHOR
Emmanuel Bertin,AUTHOR
Sapon Tanachaiwiwat,AUTHOR
Cris L. Luengo Hendriks,AUTHOR
Wojciech Kotłowski,AUTHOR
Chong Sun Hwang,AUTHOR
Alper Baykut,AUTHOR
Christian Engelmann,AUTHOR
Youngran Park,AUTHOR
Nils Hofemann,AUTHOR
Tilman Krueger,AUTHOR
R. Dyche Anderson,AUTHOR
Suzanne W. Dietrich,AUTHOR
Mark Matusevich,AUTHOR
Ziemowit Nowak,AUTHOR
Masahiro Kimura,AUTHOR
Nelson Zagalo,AUTHOR
Kelvin Lau,AUTHOR
Ian W. Oliver,AUTHOR
Tim Rath,AUTHOR
Walter G. Kropatsch,AUTHOR
Jochen Seemann,AUTHOR
Adolfo Guzmán Arenas,AUTHOR
Jean-Christophe Pesquet,AUTHOR
Lakhwinder Kumar,AUTHOR
Amarnath Gupta,AUTHOR
Steven Van Assche,AUTHOR
Yuefei Sui,AUTHOR
Yingcai Bai,AUTHOR
Jin Bae Park,AUTHOR
Lorenzo Bruzzone,AUTHOR
Andrzej Jaszkiewicz,AUTHOR
Márcio Mourão,AUTHOR
Yongchang Ji,AUTHOR
Bob Balzer,AUTHOR
Xian Liu,AUTHOR
Paul Valckenaers,AUTHOR
Saurabh Agarwal,AUTHOR
Wesley Bille,AUTHOR
Lance M. Hoopes,AUTHOR
Sabyasachi Saha,AUTHOR
Karla Rodríguez Hernández,AUTHOR
Xudong Chen,AUTHOR
Sandrine Blazy,AUTHOR
Radu Calinescu,AUTHOR
Diane Corney,AUTHOR
Guanglin Huang,AUTHOR
Monica M. C. Schraefel,AUTHOR
Solomon Eyal Shimony,AUTHOR
Kelly Heffner,AUTHOR
Yingqian Zhang,AUTHOR
Simon C. Roberts,AUTHOR
Jennifer Beck-wilson,AUTHOR
Luis Quintano,AUTHOR
Silvana Castano,AUTHOR
Atsuhiro Takasu,AUTHOR
Dosung Ahn,AUTHOR
Martin Leucker,AUTHOR
Rajesh Ranganath,AUTHOR
Christopher Henard,AUTHOR
Salvatore Orlando,AUTHOR
Zoya Svitkina,AUTHOR
Ana-Elena Rugina,AUTHOR
Karthik Nandakumar,AUTHOR
Stefan Wrobel,AUTHOR
Kin Cheong Sou,AUTHOR
Gary T. Leavens,AUTHOR
Zhaohua Zhan,AUTHOR
Kangyu Ni,AUTHOR
Susanne Schacht,AUTHOR
Christopher Child,AUTHOR
Ju H. Choi,AUTHOR
David J. Hoelzle,AUTHOR
Stanley Osher,AUTHOR
Mario Pantano,AUTHOR
Anneliese Amschler Andrews,AUTHOR
Doina Caragea,AUTHOR
Leandro Rodríguez,AUTHOR
Hideo Mori,AUTHOR
Olivier Michel,AUTHOR
Robert P. W. Duin,AUTHOR
Luc Hogie,AUTHOR
Chunlian Li,AUTHOR
Hongye Su,AUTHOR
Li Yu,AUTHOR
Dubravka Ilic,AUTHOR
Thomas Herault,AUTHOR
Kenneth P. Fishkin,AUTHOR
Simon P. Wilson,AUTHOR
Alejandro Rodriguez Ortega,AUTHOR
Tom Lyche,AUTHOR
Hae-gu Song,AUTHOR
Hyeon Bae,AUTHOR
Orna Grumberg,AUTHOR
Michael H. Smith,AUTHOR
Soumya Kundu,AUTHOR
Marco Cremonini,AUTHOR
Zhenan Sun,AUTHOR
Mikko Raatikainen,AUTHOR
Kristian Witsch,AUTHOR
Clara M. Ionescu,AUTHOR
Larissa Meinicke,AUTHOR
Vicki Steinle,AUTHOR
Grant B. Wigley,AUTHOR
Plamen Petrov,AUTHOR
Mohammad Reza Malek,AUTHOR
Olga Fengler,AUTHOR
Tao Xie,AUTHOR
Akira Ichikawa,AUTHOR
Nelson Lago,AUTHOR
Bram de Jager,AUTHOR
Jeff A. May,AUTHOR
He Jifeng,AUTHOR
Yoonhee Kim,AUTHOR
Yiqing Huang,AUTHOR
Morris Filippi,AUTHOR
Gregory T. Sullivan,AUTHOR
Kenichi Kitazawa,AUTHOR
Joy Bose,AUTHOR
Juan A. Pastor,AUTHOR
Xue-Sheng Qi,AUTHOR
Abdullah Embong,AUTHOR
Jiří Žára,AUTHOR
Sigmar-Olaf Tergan,AUTHOR
Achim Ebert,AUTHOR
Manolis G. Vozalis,AUTHOR
Shirshanka Das,AUTHOR
Vania Marangozova,AUTHOR
Gildas Besancon,AUTHOR
Pei-Chann Chang,AUTHOR
Essam A. El-Kwae,AUTHOR
Osamu Watanabe,AUTHOR
Michael W. Godfrey,AUTHOR
Peter J. Keleher,AUTHOR
Tadashi Watanabe,AUTHOR
Wayne Piekarski,AUTHOR
Elizabeth Sherly,AUTHOR
Del Myers,AUTHOR
David Lorge Parnas,AUTHOR
Young-Ho Nam,AUTHOR
Mitsuru Ikeda,AUTHOR
Xiaobing Sun,AUTHOR
Vasileios Megalooikonomou,AUTHOR
Teddy Candale,AUTHOR
Harika Narumanchi,AUTHOR
Ian D. Miller,AUTHOR
David N. Chin,AUTHOR
Michel Kamel,AUTHOR
Hans Eberle,AUTHOR
William E. Spangler,AUTHOR
Yunhong Zhou,AUTHOR
Beomjoon Kim,AUTHOR
Sian Lun Lau,AUTHOR
Jacek Sroka,AUTHOR
Abdelmalek Benzekri,AUTHOR
Mahdi Shahbakhtiy,AUTHOR
Eric Paquet,AUTHOR
Dwarikanath Mahapatra,AUTHOR
Rocío Díaz de León,AUTHOR
Manivannan Doraipandian,AUTHOR
Olga E. McFarland,AUTHOR
Michael Bonani,AUTHOR
Zdravko Markov,AUTHOR
Sivakumar Rathinam,AUTHOR
Charles Allan Hall,AUTHOR
Nehal N. Desai,AUTHOR
Eva Gómez-Ballester,AUTHOR
Vesa Halava,AUTHOR
Elias B. Kosmatopoulos,AUTHOR
Yunhui He,AUTHOR
Christopher Nielsen,AUTHOR
Oukseh Lee,AUTHOR
Vladimir I. Gorodetski,AUTHOR
Henning Schulzinne,AUTHOR
Tibor Jordán,AUTHOR
Jon M. Peha,AUTHOR
Peng Gong,AUTHOR
Liting Sun,AUTHOR
Xia Zhang,AUTHOR
A. Fuentes,AUTHOR
Zizette Boufaida,AUTHOR
Jason R. Marden,AUTHOR
Kuk-Jin Seo,AUTHOR
Hager Kammoun,AUTHOR
Tulay Yildirim,AUTHOR
Dietmar Uttenweiler,AUTHOR
Jean-Louis Sourrouille,AUTHOR
Jae-Shin Song,AUTHOR
J. Drew Procaccino,AUTHOR
Cyril Fonlupt,AUTHOR
Alexander Leonessa,AUTHOR
Steven L. Horowitz,AUTHOR
Nihat Baysal,AUTHOR
Sirio Scipioni,AUTHOR
Patrick Etcheverry,AUTHOR
Gregory Gutin,AUTHOR
David Hsu,AUTHOR
M. Sridhar,AUTHOR
Omar Elloumi,AUTHOR
Konstantin Hyppönen,AUTHOR
Anthony Harrington,AUTHOR
Remo Aslak Burkhard,AUTHOR
Bart Verhoeven,AUTHOR
D. Scott Wills,AUTHOR
Gustavo Marfia,AUTHOR
Shekhar Borkar,AUTHOR
Md. Mahedi Hassan,AUTHOR
Wanju lei,AUTHOR
Eva Millán,AUTHOR
Patrick M. Boesch,AUTHOR
Giovanni Sartor,AUTHOR
Daan Pareit,AUTHOR
Jongin Lim,AUTHOR
Wolfgang Förstner,AUTHOR
Abdenour Bouzouane,AUTHOR
Antti Puhakka,AUTHOR
Jui-Che Teng,AUTHOR
Jack Rosenberger,AUTHOR
Meghavi Prashnani,AUTHOR
Matthias Hüttig,AUTHOR
Vassilis Kodogiannis,AUTHOR
Jean-Pierre Thomesse,AUTHOR
Juan F. Rodríguez Hervella,AUTHOR
John Salasin,AUTHOR
Silvan Reinhold,AUTHOR
Carlos Artacho Ruiz,AUTHOR
Alexander Sung,AUTHOR
P. Subhash,AUTHOR
Jun Hou,AUTHOR
Abdul Waheed,AUTHOR
Keisuke Ishibashi,AUTHOR
R. O. V. Santos,AUTHOR
Lambert Meertens,AUTHOR
Christian Moya,AUTHOR
V. Angélica García-Vega,AUTHOR
Thant Sin,AUTHOR
Gregor von Laszewski,AUTHOR
Michael K. Reiter,AUTHOR
Nathaniel Miller,AUTHOR
Sang Choon Kim,AUTHOR
Naoyasu Ubayashi,AUTHOR
Kasturi Dewi Varathan,AUTHOR
HamidReza Younesi,AUTHOR
Uwe V. Riss,AUTHOR
Kazutoshi Takahara,AUTHOR
Xiaoming Tong,AUTHOR
Kasper Søe Luckow,AUTHOR
Jongeun Choi,AUTHOR
Shifang Li,AUTHOR
Eric Noulard,AUTHOR
Toru Nakanishi,AUTHOR
Naresh P. Cuntoor,AUTHOR
Didac Gil de la Iglesia,AUTHOR
Monden Kazuya,AUTHOR
Bernie Mulgrew,AUTHOR
Timo Kohlberger,AUTHOR
Naoto Sato,AUTHOR
Gen-Huey Chen,AUTHOR
Yoshihiro Hashimoto,AUTHOR
Christoph M. Kirsch,AUTHOR
Cecilio Angulo,AUTHOR
Per Olof Gutman,AUTHOR
Tim R. Norton,AUTHOR
Jian Hu,AUTHOR
Steven Versteeg,AUTHOR
Kleber Xavier Sampaio de Souza,AUTHOR
Longin Jan Latecki,AUTHOR
Nuno Jardim Nunes,AUTHOR
Kimmo Fredriksson,AUTHOR
Purang Abolmaesumi,AUTHOR
Miguel A. Redondo,AUTHOR
Francisco C. Santos,AUTHOR
Michael Schrefl,AUTHOR
G. Jisha,AUTHOR
Lance Bloom,AUTHOR
Diane J. Schiano,AUTHOR
Ran Gilad-Bachrach,AUTHOR
Rf Ronald Winarto,AUTHOR
Helge Müller,AUTHOR
Christian Blum,AUTHOR
Emmanuel Adam,AUTHOR
Maíra Greco de Paula,AUTHOR
O Joaquín Pérez,AUTHOR
Allan Kuchinsky,AUTHOR
E. Robayna,AUTHOR
Yves Edel,AUTHOR
Tongwen Chen,AUTHOR
Jean-Marie Mottu,AUTHOR
Naohiro Hayashi,AUTHOR
Khaled Nagi,AUTHOR
Chris Newcombe,AUTHOR
Roberto Becchini,AUTHOR
David Cooper,AUTHOR
Giovanna Di Marzo Serugendo,AUTHOR
Kouichi Sugahara,AUTHOR
J.J. Boomgaardt,AUTHOR
Christoph Kuhmunch,AUTHOR
Yusof Rahman,AUTHOR
Sheng-Luen Chung,AUTHOR
Georgios B. Giannakis,AUTHOR
Jens Edlund,AUTHOR
Masitah Ghazali,AUTHOR
Masahiko Yachida,AUTHOR
Kazuki Yoshizoe,AUTHOR
Stefan Winter,AUTHOR
Yun Seok Lee,AUTHOR
Ravi Kishore Kodali,AUTHOR
Arne A. Nilsson,AUTHOR
Hendrik Blockeel,AUTHOR
Peter Horvai,AUTHOR
Jong-Chih Chien,AUTHOR
Gavriel Salvendy,AUTHOR
Scott A. Hissam,AUTHOR
Zhiwei Fu,AUTHOR
Lucia Beccai,AUTHOR
Steve Kremer,AUTHOR
Zili Zhang,AUTHOR
Ko Fujimura,AUTHOR
Stuart C. Shapiro,AUTHOR
Ushio Minami,AUTHOR
Vincent Scheib,AUTHOR
Jaume Masip Torner,AUTHOR
Uma S. Ranjan,AUTHOR
Alicia D'Anjou,AUTHOR
Alessandro Fava,AUTHOR
B. Bandyopadhyay,AUTHOR
Roli Bansal,AUTHOR
Nayan M. Kakoty,AUTHOR
Ji Yung Chung,AUTHOR
Yuji Sakamoto,AUTHOR
Vagner Latsch,AUTHOR
Yasushi Harada,AUTHOR
M. L. Smitha,AUTHOR
Dilip D. Chaudhary,AUTHOR
Emanuele Pianta,AUTHOR
W.B.J. Hakvoort,AUTHOR
Pádraig Cunningham,AUTHOR
Jeffrey R. Lewis,AUTHOR
Shaojun Yang,AUTHOR
Martin Theobald,AUTHOR
Francesco Di Giacomo,AUTHOR
Charles E. Donaghey,AUTHOR
John Halloran,AUTHOR
Bjørnar Tessem,AUTHOR
Joon Heo,AUTHOR
Paul Pettersson,AUTHOR
Luc Hoegaerts,AUTHOR
Jianlong Gao,AUTHOR
David Fernández,AUTHOR
Wolfram Schulte,AUTHOR
Peter Schnupp,AUTHOR
Xue Fei,AUTHOR
Rama K. Yedavalli,AUTHOR
Ronald van der Lingen,AUTHOR
Yuki Yagi,AUTHOR
Faji Gu,AUTHOR
Shihong Zou,AUTHOR
Wolfgang Stürzl,AUTHOR
Kai Mertins,AUTHOR
Csaba D. Tóth,AUTHOR
Marie-Agnès Peraldi-Frati,AUTHOR
Toshiyuki Kaneda,AUTHOR
Birgit Pröll,AUTHOR
Carlos Benavídez,AUTHOR
W. Barkley Fritz,AUTHOR
M. Vigilson Prem,AUTHOR
Min-Yen Hsieh,AUTHOR
Elizabeth Bjarnason,AUTHOR
John W. Brackett,AUTHOR
B. Taner Dinçer,AUTHOR
Ulrich Frank Pape,AUTHOR
Christoph Liebig,AUTHOR
Robert Meersman,AUTHOR
M. Anusiya,AUTHOR
Mikkel M. Sigurd,AUTHOR
Daniele Berretta,AUTHOR
Dimitris Vassis,AUTHOR
Shahram Khazaei,AUTHOR
Daniel Eaton,AUTHOR
Jaesung Heo,AUTHOR
Hui Guo,AUTHOR
Sanghamitra Bandyopadhyay,AUTHOR
Tiefang Wang,AUTHOR
Bei Shui Liao,AUTHOR
Bartolome T. Tanguilig,AUTHOR
Hermann Gehring,AUTHOR
Jayender Bhardhwaj,AUTHOR
José C. Romero Cortés,AUTHOR
Kevin Lubick,AUTHOR
Tsuyoshi Yamamoto,AUTHOR
Horacio Rodríguez,AUTHOR
Marc Spielmann,AUTHOR
Sangwoong Hwang,AUTHOR
Yong Hua,AUTHOR
Mohd Saufee Muhammad,AUTHOR
Guangyi Chen,AUTHOR
Gianluca Merlo,AUTHOR
Masatsugu Sakajiri,AUTHOR
Chang-Sup Park,AUTHOR
Veselka Boeva,AUTHOR
Ulrich Kaufmann,AUTHOR
Giorgio Oronzo Spagnolo,AUTHOR
Jeffrey Xu Yu,AUTHOR
Gary S.-W. Yeo,AUTHOR
Hui Wang,AUTHOR
Paola Carrara,AUTHOR
Alia I. Abdelmoty,AUTHOR
Anne-Maria Aho,AUTHOR
Nicolas Courty,AUTHOR
Stefano Di Cairano,AUTHOR
Jean François Aujol,AUTHOR
José M. Sanchiz,AUTHOR
Eduardo Montijano,AUTHOR
Yosuke Takashima,AUTHOR
Yoji Taniguchi,AUTHOR
Edmundo Monteiro,AUTHOR
Peter Eisert,AUTHOR
Ding-Wen Tan,AUTHOR
John G. Herriot,AUTHOR
Hyung-il Ahn,AUTHOR
Thomas Christaller,AUTHOR
Anja Haake,AUTHOR
Gaurav Garg,AUTHOR
Gudmund Skovbjerg Frandsen,AUTHOR
Massimiliano Margarone,AUTHOR
Alantha Newman,AUTHOR
John Lygeros,AUTHOR
Helder Ferreira,AUTHOR
Eros Gian Alessandro Pasero,AUTHOR
Robbin Chapman,AUTHOR
Davide Feltoni Gurini,AUTHOR
Frank van der Linden,AUTHOR
Duane F. Shell,AUTHOR
Paola Inverardi,AUTHOR
Amr Kamel,AUTHOR
Hanning Yuan,AUTHOR
Róbert Lovas,AUTHOR
Michael Näf,AUTHOR
Divya Chandrasekar,AUTHOR
Peter Wilke,AUTHOR
Montserrat Sendín,AUTHOR
Detlef Schwier,AUTHOR
Kwok Cheung Yeung,AUTHOR
P. A. D. de Maine,AUTHOR
Hanhoon Park,AUTHOR
Ekaterina V. Romanova,AUTHOR
Bhavani Raskutti,AUTHOR
Michael O’Neill,AUTHOR
V.K.S. Tan,AUTHOR
Fengjie Wu,AUTHOR
Martin Lillholm,AUTHOR
Neil J. Hurley,AUTHOR
Eyyup Sincar,AUTHOR
Alex Buckley,AUTHOR
Daniela Nicklas,AUTHOR
Jinwook Chung,AUTHOR
José M. Troya,AUTHOR
Habin Lee,AUTHOR
Jirí Matýsek,AUTHOR
Young Jong Yang,AUTHOR
Baosheng D. Huang,AUTHOR
Giuliana Vitiello,AUTHOR
Jongwan Kim,AUTHOR
Andrés Suárez-González,AUTHOR
Uğur Güdükbay,AUTHOR
Shahrzade Mazaher,AUTHOR
Kil-Hung Lee,AUTHOR
Stefanos D. Kollias,AUTHOR
Fred Cummins,AUTHOR
Hajer Derbel,AUTHOR
Johannes Blömer,AUTHOR
Olivier Despouys,AUTHOR
Luiza de Macedo Mourelle,AUTHOR
Hans-Peter Buscher,AUTHOR
Dimitrios Katselis,AUTHOR
Vijayalakshmi Atluri,AUTHOR
Andrew May,AUTHOR
Debasis Samanta,AUTHOR
Nicholas R. Gans,AUTHOR
Eoin Mac Aoidh,AUTHOR
V. Murgesh,AUTHOR
Emilia Oikarinen,AUTHOR
Daniel Kofman,AUTHOR
Charles Archer,AUTHOR
Soonhak Kwon,AUTHOR
Naira Hovakimyan,AUTHOR
Yoon Ho Kim,AUTHOR
Frédéric Badeau,AUTHOR
Mizuho Iwaihara,AUTHOR
Tim Ritchings,AUTHOR
Gopalakrishnan Santhanaraman,AUTHOR
Erik G. Nilsson,AUTHOR
T.P. van der Weide,AUTHOR
Michaelle N. Mayalu,AUTHOR
F. K. Tomlin,AUTHOR
Samer Boustany,AUTHOR
Daniel B. M. Haun,AUTHOR
Fouzi Harrag,AUTHOR
Min Deng,AUTHOR
Jung Youl Park,AUTHOR
Ernst W. Biersack,AUTHOR
John L. Pfaltz,AUTHOR
Haruo Hosoya,AUTHOR
Salil Prabhakar,AUTHOR
Yee-Wai Sim,AUTHOR
Steve Parnell,AUTHOR
F. Aznar,AUTHOR
Thomas Fuerle,AUTHOR
Bgb Bram Hunnekens,AUTHOR
David Naso,AUTHOR
Peter Stanchev,AUTHOR
Takuya Okamoto,AUTHOR
Clemens Schäfer,AUTHOR
Emily R. Blem,AUTHOR
Yan Qu,AUTHOR
Warren Burton,AUTHOR
Daniel Skarin,AUTHOR
Cesar A. Martin,AUTHOR
Arcangelo Distante,AUTHOR
Kenin Coloma,AUTHOR
Des Watson,AUTHOR
Siegfried Kunzmann,AUTHOR
Vítor Manuel Sá Pereira,AUTHOR
Maria L. Gini,AUTHOR
Giuseppe Boccignone,AUTHOR
Filiberto Fele,AUTHOR
Moon Gi Kang,AUTHOR
Yves Vandewoude,AUTHOR
Maria A. Lambrou,AUTHOR
Jürg Nievergelt,AUTHOR
Bharat Bhushan,AUTHOR
David S. L. Wei,AUTHOR
Simon Urbanek,AUTHOR
Ho Geun Lee,AUTHOR
Massimo Rundo,AUTHOR
Andrzej Szepietowski,AUTHOR
Veer Sain Dixit,AUTHOR
Franz Puntigam,AUTHOR
Sung G. Lee,AUTHOR
Dennis G. Kafura,AUTHOR
Eva Ferreira,AUTHOR
Paul E. Dunne,AUTHOR
Byung Tae Chun,AUTHOR
Michael O. Jewell,AUTHOR
Vincent Walsh,AUTHOR
Bert Creemers,AUTHOR
B. Denby,AUTHOR
Antonio Soriano Payá,AUTHOR
Efstathios D. Sykas,AUTHOR
Olivier Salvado,AUTHOR
Mathieu Chapelle,AUTHOR
Giulia Costantini,AUTHOR
Pieter Collins,AUTHOR
Andrea Capolei,AUTHOR
Datta N. Godbole,AUTHOR
Andreas Hoffmann,AUTHOR
Anca L. Ralescu,AUTHOR
